Timestamp,Demand_MW,Wind_MW,Solar_MW,Hydro_MW,Nuclear_MW,Fossil_MW,CO2_kg
2024-03-09 01:00:00,5144.58,452.48,39.16,269.58,302.49,4080.88,3876831.84
2024-03-09 02:00:00,5634.13,426.49,77.65,291.38,303.19,4535.43,4308658.35
2024-03-09 03:00:00,5849.5,573.89,114.81,266.27,297.87,4596.67,4366838.16
2024-03-09 04:00:00,5679.08,443.27,150.0,290.69,302.75,4492.36,4267744.78
2024-03-09 05:00:00,5635.07,506.27,182.63,260.93,302.96,4382.28,4163166.15
2024-03-09 06:00:00,5461.23,501.53,212.13,275.83,298.85,4172.89,3964242.31
2024-03-09 07:00:00,5171.27,386.2,238.01,264.19,307.67,3975.19,3776434.95
2024-03-09 08:00:00,4990.79,487.79,259.81,281.78,296.37,3665.04,3481786.21
2024-03-09 09:00:00,4786.34,516.26,277.16,265.77,307.36,3419.79,3248799.47
2024-03-09 10:00:00,4724.53,512.34,289.78,273.43,298.87,3350.11,3182605.85
2024-03-09 11:00:00,4667.45,534.13,297.43,263.99,295.78,3276.11,3112306.96
2024-03-09 12:00:00,4975.39,482.32,300.0,279.83,298.24,3615.0,3434253.97
2024-03-09 13:00:00,5088.03,526.13,297.43,263.87,294.5,3706.09,3520788.19
2024-03-09 14:00:00,5500.11,469.86,289.78,287.23,303.92,4149.31,3941846.78
2024-03-09 15:00:00,5270.28,440.82,277.16,260.4,291.99,3999.91,3799911.67
2024-03-09 16:00:00,5185.53,445.12,259.81,256.88,306.95,3916.77,3720935.09
2024-03-09 17:00:00,5015.37,438.33,238.01,279.82,295.32,3763.9,3575703.48
2024-03-09 18:00:00,4704.36,536.98,212.13,264.35,304.18,3386.72,3217381.77
2024-03-09 19:00:00,4629.73,435.78,182.63,270.16,300.12,3441.03,3268982.82
2024-03-09 20:00:00,4244.91,507.09,150.0,266.98,301.35,3019.49,2868517.47
2024-03-09 21:00:00,4307.33,485.25,114.81,257.04,297.05,3153.18,2995524.77
2024-03-09 22:00:00,4342.74,491.52,77.65,269.37,301.76,3202.44,3042315.34
2024-03-09 23:00:00,4540.35,549.92,39.16,282.76,300.67,3367.85,3199455.45
2024-03-10 00:00:00,4938.82,477.57,0.0,280.11,292.71,3888.44,3694016.86
2024-03-10 01:00:00,5323.94,519.3,39.16,272.36,295.19,4197.94,3988043.81
2024-03-10 02:00:00,5540.08,496.05,77.65,281.13,297.3,4387.96,4168557.51
2024-03-10 03:00:00,5642.89,488.18,114.81,259.38,296.23,4484.3,4260080.47
2024-03-10 04:00:00,5552.19,585.97,150.0,266.69,306.26,4243.27,4031103.8
2024-03-10 05:00:00,5531.47,436.01,182.63,273.87,300.04,4338.92,4121974.79
2024-03-10 06:00:00,5149.53,544.92,212.13,268.57,296.11,3827.79,3636401.94
2024-03-10 07:00:00,5115.78,519.3,238.01,267.38,297.55,3793.56,3603877.73
2024-03-10 08:00:00,4835.04,473.54,259.81,257.81,297.48,3546.41,3369089.01
2024-03-10 09:00:00,4566.38,557.56,277.16,248.97,298.56,3184.13,3024919.34
2024-03-10 10:00:00,4686.07,418.13,289.78,277.93,294.62,3405.61,3235332.35
2024-03-10 11:00:00,4752.43,470.84,297.43,272.15,295.93,3416.08,3245279.83
2024-03-10 12:00:00,5031.92,443.02,300.0,278.7,303.83,3706.37,3521049.03
2024-03-10 13:00:00,5306.4,507.48,297.43,265.28,300.93,3935.28,3738519.07
2024-03-10 14:00:00,5095.5,446.11,289.78,262.49,299.24,3797.88,3607988.98
2024-03-10 15:00:00,5299.37,507.58,277.16,269.65,300.01,3944.96,3747716.03
2024-03-10 16:00:00,5157.19,482.42,259.81,278.09,299.77,3837.1,3645243.41
2024-03-10 17:00:00,5027.36,470.32,238.01,267.2,298.95,3752.87,3565230.83
2024-03-10 18:00:00,4721.32,504.65,212.13,277.5,302.59,3424.45,3253231.56
2024-03-10 19:00:00,4385.03,477.96,182.63,259.39,302.22,3162.84,3004695.82
2024-03-10 20:00:00,4275.27,444.75,150.0,267.8,292.14,3120.58,2964552.14
2024-03-10 21:00:00,4208.27,599.94,114.81,268.68,299.34,2925.5,2779224.0
2024-03-10 22:00:00,4524.59,467.98,77.65,281.61,292.47,3404.88,3234637.73
2024-03-10 23:00:00,4674.49,398.33,39.16,271.39,303.18,3662.43,3479303.93
2024-03-11 00:00:00,5190.12,452.92,0.0,286.74,303.84,4146.62,3939286.85
2024-03-11 01:00:00,5321.58,435.47,39.16,255.77,296.95,4294.23,4079518.96
2024-03-11 02:00:00,5512.17,518.76,77.65,270.52,299.42,4345.83,4128540.08
2024-03-11 03:00:00,5560.76,498.13,114.81,270.98,289.44,4387.41,4168035.22
2024-03-11 04:00:00,5512.51,500.75,150.0,275.35,304.86,4281.54,4067461.62
2024-03-11 05:00:00,5381.36,469.54,182.63,260.98,303.55,4164.67,3956433.38
2024-03-11 06:00:00,5326.71,472.69,212.13,285.93,305.75,4050.21,3847699.83
2024-03-11 07:00:00,5090.65,468.55,238.01,269.18,307.43,3807.48,3617107.8
2024-03-11 08:00:00,4668.68,479.66,259.81,258.14,293.88,3377.19,3208329.07
2024-03-11 09:00:00,4801.64,515.83,277.16,268.82,304.44,3435.38,3263615.67
2024-03-11 10:00:00,4668.68,495.36,289.78,265.82,307.4,3310.33,3144816.32
2024-03-11 11:00:00,4842.33,501.42,297.43,296.75,292.53,3454.2,3281492.4
2024-03-11 12:00:00,5161.22,500.88,300.0,279.38,299.14,3781.82,3592724.26
2024-03-11 13:00:00,5262.04,515.76,297.43,269.34,298.18,3881.32,3687250.29
2024-03-11 14:00:00,5256.16,491.39,289.78,267.69,304.28,3903.02,3707871.36
2024-03-11 15:00:00,5198.75,493.69,277.16,278.29,288.03,3861.58,3668498.21
2024-03-11 16:00:00,4958.02,526.35,259.81,278.73,309.08,3584.05,3404848.0
2024-03-11 17:00:00,4888.31,451.66,238.01,239.59,299.44,3659.61,3476630.03
2024-03-11 18:00:00,4678.89,443.48,212.13,275.11,304.58,3443.58,3271405.0
2024-03-11 19:00:00,4361.5,429.73,182.63,268.92,299.7,3180.53,3021504.0
2024-03-11 20:00:00,4294.05,483.92,150.0,255.5,302.46,3102.18,2947067.87
2024-03-11 21:00:00,4295.55,401.89,114.81,277.37,288.39,3213.09,3052434.5
2024-03-11 22:00:00,4394.5,493.96,77.65,291.0,298.08,3233.82,3072131.72
2024-03-11 23:00:00,4607.35,470.53,39.16,274.07,304.24,3519.36,3343389.48
2024-03-12 00:00:00,5016.87,519.7,0.0,279.47,301.44,3916.25,3720435.23
2024-03-12 01:00:00,5371.84,446.85,39.16,286.48,291.82,4307.54,4092161.53
2024-03-12 02:00:00,5473.97,465.0,77.65,260.1,300.31,4370.92,4152372.99
2024-03-12 03:00:00,5853.23,517.43,114.81,249.79,295.91,4675.3,4441532.7
2024-03-12 04:00:00,5682.96,527.26,150.0,274.9,295.47,4435.33,4213562.11
2024-03-12 05:00:00,5541.66,444.12,182.63,265.82,292.4,4356.7,4138862.6
2024-03-12 06:00:00,5370.82,477.98,212.13,254.52,303.09,4123.09,3916938.22
2024-03-12 07:00:00,5063.1,481.87,238.01,267.45,305.57,3770.21,3581703.39
2024-03-12 08:00:00,4922.11,484.41,259.81,275.47,310.6,3591.82,3412228.3
2024-03-12 09:00:00,4740.84,458.33,277.16,266.67,292.63,3446.05,3273746.83
2024-03-12 10:00:00,4655.74,519.46,289.78,260.26,303.84,3282.42,3118297.09
2024-03-12 11:00:00,4863.8,391.97,297.43,265.85,304.17,3604.37,3424153.08
2024-03-12 12:00:00,4885.63,450.07,300.0,267.86,297.1,3570.6,3392072.25
2024-03-12 13:00:00,5183.21,484.18,297.43,248.72,295.41,3857.46,3664587.66
2024-03-12 14:00:00,5279.69,483.89,289.78,266.56,294.57,3944.89,3747644.4
2024-03-12 15:00:00,5267.06,519.06,277.16,254.51,297.36,3918.97,3723019.3
2024-03-12 16:00:00,5160.35,512.21,259.81,274.51,301.01,3812.82,3622176.92
2024-03-12 17:00:00,4772.04,452.19,238.01,252.27,306.8,3522.78,3346636.55
2024-03-12 18:00:00,4645.13,514.93,212.13,277.97,305.53,3334.57,3167841.77
2024-03-12 19:00:00,4469.51,433.69,182.63,263.72,291.92,3297.55,3132670.28
2024-03-12 20:00:00,4323.17,498.8,150.0,262.34,296.06,3115.96,2960165.03
2024-03-12 21:00:00,4185.1,533.3,114.81,270.68,306.5,2959.82,2811825.53
2024-03-12 22:00:00,4543.56,508.78,77.65,259.04,296.34,3401.74,3231657.59
2024-03-12 23:00:00,4585.74,463.71,39.16,270.46,299.72,3512.69,3337059.42
2024-03-13 00:00:00,5096.95,445.51,0.0,260.31,291.47,4099.65,3894669.7
2024-03-13 01:00:00,5370.37,396.93,39.16,262.03,305.77,4366.48,4148160.36
2024-03-13 02:00:00,5518.39,469.78,77.65,271.62,290.44,4408.91,4188466.73
2024-03-13 03:00:00,5889.66,412.03,114.81,256.14,291.79,4814.9,4574153.6
2024-03-13 04:00:00,5573.46,424.19,150.0,254.85,305.25,4439.16,4217201.97
2024-03-13 05:00:00,5631.69,407.56,182.63,269.94,309.6,4461.96,4238863.63
2024-03-13 06:00:00,5400.06,436.05,212.13,267.15,298.55,4186.18,3976870.0
2024-03-13 07:00:00,4972.72,452.61,238.01,269.07,299.77,3713.26,3527597.36
2024-03-13 08:00:00,4966.04,463.94,259.81,270.63,304.54,3667.13,3483773.08
2024-03-13 09:00:00,4687.13,428.23,277.16,267.89,301.45,3412.4,3241778.65
2024-03-13 10:00:00,4745.86,494.28,289.78,273.36,298.13,3390.31,3220794.71
2024-03-13 11:00:00,4853.68,442.43,297.43,268.22,297.57,3548.03,3370627.27
2024-03-13 12:00:00,4986.57,418.49,300.0,247.13,292.17,3728.78,3542338.87
2024-03-13 13:00:00,5253.44,458.29,297.43,249.69,301.16,3946.85,3749507.7
2024-03-13 14:00:00,5362.36,527.02,289.78,286.42,299.54,3959.61,3761624.85
2024-03-13 15:00:00,5113.01,461.12,277.16,267.1,297.81,3809.82,3619326.36
2024-03-13 16:00:00,5303.64,432.43,259.81,276.57,294.99,4039.84,3837849.12
2024-03-13 17:00:00,4793.97,385.08,238.01,263.57,295.5,3611.82,3431231.1
2024-03-13 18:00:00,4803.25,436.62,212.13,266.41,303.09,3585.0,3405746.3
2024-03-13 19:00:00,4572.89,454.02,182.63,262.42,304.41,3369.42,3200945.72
2024-03-13 20:00:00,4198.08,428.33,150.0,291.58,298.36,3029.81,2878315.0
2024-03-13 21:00:00,4246.79,376.44,114.81,269.42,297.84,3188.29,3028877.03
2024-03-13 22:00:00,4306.42,408.24,77.65,261.5,295.73,3263.3,3100135.63
2024-03-13 23:00:00,4650.86,499.65,39.16,250.3,304.68,3557.07,3379219.18
2024-03-14 00:00:00,4969.2,498.03,0.0,286.51,300.15,3884.49,3690270.03
2024-03-14 01:00:00,5405.61,404.41,39.16,265.11,301.84,4395.1,4175343.34
2024-03-14 02:00:00,5714.04,465.98,77.65,274.15,301.79,4594.48,4364752.64
2024-03-14 03:00:00,5851.7,391.13,114.81,275.23,298.46,4772.08,4533477.31
2024-03-14 04:00:00,5636.6,493.63,150.0,262.0,294.17,4436.79,4214954.78
2024-03-14 05:00:00,5518.86,446.46,182.63,273.32,295.02,4321.43,4105357.77
2024-03-14 06:00:00,5131.66,473.82,212.13,260.52,305.64,3879.55,3685568.26
2024-03-14 07:00:00,4959.19,366.42,238.01,256.62,296.37,3801.78,3611689.78
2024-03-14 08:00:00,4923.28,461.31,259.81,278.13,297.95,3626.09,3444782.52
2024-03-14 09:00:00,4873.69,433.07,277.16,264.87,294.33,3604.26,3424044.89
2024-03-14 10:00:00,4593.55,466.63,289.78,271.6,293.92,3271.62,3108042.42
2024-03-14 11:00:00,4768.4,468.33,297.43,270.48,296.15,3436.0,3264201.44
2024-03-14 12:00:00,4997.36,433.53,300.0,272.72,308.44,3682.67,3498532.52
2024-03-14 13:00:00,5200.37,406.04,297.43,250.74,303.29,3942.87,3745728.56
2024-03-14 14:00:00,5202.05,460.43,289.78,260.41,297.37,3894.07,3699366.99
2024-03-14 15:00:00,5330.27,426.0,277.16,262.98,305.41,4058.72,3855780.19
2024-03-14 16:00:00,5125.82,392.65,259.81,257.88,299.24,3916.24,3720432.7
2024-03-14 17:00:00,4958.78,389.92,238.01,270.45,306.77,3753.64,3565953.95
2024-03-14 18:00:00,4754.63,366.8,212.13,277.99,311.06,3586.65,3407321.77
2024-03-14 19:00:00,4460.86,404.63,182.63,279.53,305.14,3288.93,3124488.13
2024-03-14 20:00:00,4263.54,468.3,150.0,262.65,300.47,3082.12,2928009.43
2024-03-14 21:00:00,4276.91,430.46,114.81,268.93,303.5,3159.22,3001258.6
2024-03-14 22:00:00,4408.15,401.3,77.65,270.43,300.08,3358.7,3190762.7
2024-03-14 23:00:00,4635.35,453.84,39.16,272.15,290.82,3579.39,3400420.49
2024-03-15 00:00:00,4974.12,387.49,0.0,257.12,296.73,4032.79,3831145.93
2024-03-15 01:00:00,5487.51,423.75,39.16,284.07,295.24,4445.29,4223028.7
2024-03-15 02:00:00,5639.1,411.9,77.65,275.09,296.62,4577.86,4348965.57
2024-03-15 03:00:00,5682.58,449.39,114.81,275.31,308.97,4534.11,4307403.48
2024-03-15 04:00:00,5762.52,354.28,150.0,277.78,305.61,4674.85,4441103.16
2024-03-15 05:00:00,5506.4,382.5,182.63,271.05,302.2,4368.01,4149611.96
2024-03-15 06:00:00,5417.31,350.11,212.13,255.4,304.06,4295.6,4080823.11
2024-03-15 07:00:00,5076.74,404.4,238.01,264.25,290.54,3879.55,3685573.88
2024-03-15 08:00:00,4816.06,462.37,259.81,249.09,303.64,3541.15,3364094.21
2024-03-15 09:00:00,4756.9,392.83,277.16,269.71,304.7,3512.49,3336868.44
2024-03-15 10:00:00,4559.9,391.76,289.78,263.83,288.8,3325.73,3159440.98
2024-03-15 11:00:00,4714.97,446.19,297.43,265.08,303.83,3402.44,3232314.89
2024-03-15 12:00:00,4880.61,453.19,300.0,277.49,292.88,3557.04,3379189.79
2024-03-15 13:00:00,5186.65,406.04,297.43,260.84,290.15,3932.18,3735570.66
2024-03-15 14:00:00,5456.26,436.1,289.78,262.86,306.63,4160.9,3952850.87
2024-03-15 15:00:00,5511.0,364.77,277.16,265.56,294.96,4308.54,4093115.96
2024-03-15 16:00:00,5237.01,462.09,259.81,246.9,296.42,3971.79,3773197.01
2024-03-15 17:00:00,5010.31,492.05,238.01,262.6,304.95,3712.7,3527061.65
2024-03-15 18:00:00,4519.89,426.08,212.13,240.37,298.47,3342.84,3175696.06
2024-03-15 19:00:00,4405.95,320.99,182.63,259.33,299.1,3343.91,3176710.01
2024-03-15 20:00:00,4228.4,381.16,150.0,273.7,298.99,3124.55,2968320.8
2024-03-15 21:00:00,4225.78,427.13,114.81,269.59,301.74,3112.52,2956897.41
2024-03-15 22:00:00,4400.17,384.89,77.65,259.13,298.87,3379.65,3210663.36
2024-03-15 23:00:00,4625.15,451.76,39.16,265.45,300.57,3568.21,3389799.87
2024-03-16 00:00:00,4802.07,423.53,0.0,254.25,297.48,3826.81,3635470.84
2024-03-16 01:00:00,5402.44,370.87,39.16,264.94,301.76,4425.71,4204427.06
2024-03-16 02:00:00,5475.74,399.55,77.65,294.23,301.57,4402.75,4182613.03
2024-03-16 03:00:00,5736.06,361.63,114.81,283.34,309.49,4666.79,4433449.34
2024-03-16 04:00:00,5900.23,389.21,150.0,265.37,298.09,4797.55,4557675.7
2024-03-16 05:00:00,5447.84,373.45,182.63,266.41,299.08,4326.27,4109951.98
2024-03-16 06:00:00,5046.97,441.76,212.13,254.98,301.19,3836.91,3645065.6
2024-03-16 07:00:00,5011.18,478.54,238.01,256.72,304.82,3733.1,3546441.86
2024-03-16 08:00:00,4936.89,335.78,259.81,268.32,294.54,3778.45,3589523.54
2024-03-16 09:00:00,4907.97,315.23,277.16,259.41,300.52,3755.65,3567867.39
2024-03-16 10:00:00,4594.03,381.48,289.78,273.66,287.46,3361.65,3193571.44
2024-03-16 11:00:00,4877.32,329.68,297.43,280.28,298.64,3671.28,3487717.66
2024-03-16 12:00:00,4953.47,391.4,300.0,267.87,305.36,3688.84,3504397.24
2024-03-16 13:00:00,5161.76,418.64,297.43,265.52,296.37,3883.8,3689606.29
2024-03-16 14:00:00,5547.45,447.58,289.78,247.66,300.88,4261.55,4048468.94
2024-03-16 15:00:00,5137.57,395.0,277.16,271.91,297.36,3896.14,3701335.54
2024-03-16 16:00:00,5198.58,378.36,259.81,252.95,295.7,4011.76,3811169.41
2024-03-16 17:00:00,5006.99,306.08,238.01,260.17,304.86,3897.87,3702977.9
2024-03-16 18:00:00,4808.58,385.4,212.13,273.91,294.77,3642.36,3460240.49
2024-03-16 19:00:00,4470.02,386.35,182.63,274.57,301.46,3325.01,3158756.27
2024-03-16 20:00:00,4337.98,408.19,150.0,259.57,301.54,3218.68,3057742.75
2024-03-16 21:00:00,4248.7,353.44,114.81,260.11,295.74,3224.61,3063379.23
2024-03-16 22:00:00,4443.9,363.52,77.65,257.17,300.78,3444.79,3272551.36
2024-03-16 23:00:00,4638.04,320.94,39.16,252.14,295.33,3730.46,3543941.47
2024-03-17 00:00:00,5062.16,287.56,0.0,257.74,302.61,4214.25,4003542.17
2024-03-17 01:00:00,5290.68,334.02,39.16,247.91,293.43,4376.17,4157362.54
2024-03-17 02:00:00,5620.72,314.69,77.65,270.84,298.3,4659.25,4426283.26
2024-03-17 03:00:00,5709.21,390.12,114.81,267.91,298.74,4637.63,4405745.61
2024-03-17 04:00:00,5805.43,355.08,150.0,269.54,305.56,4725.24,4488980.87
2024-03-17 05:00:00,5534.64,353.43,182.63,254.35,300.7,4443.53,4221353.61
2024-03-17 06:00:00,5122.7,334.74,212.13,251.9,304.78,4019.15,3818189.01
2024-03-17 07:00:00,5165.97,243.97,238.01,264.35,302.77,4116.87,3911024.61
2024-03-17 08:00:00,4736.22,432.77,259.81,264.42,302.74,3476.49,3302663.45
2024-03-17 09:00:00,4646.76,331.59,277.16,262.26,298.34,3477.4,3303530.04
2024-03-17 10:00:00,4657.42,354.27,289.78,260.8,305.1,3447.47,3275096.77
2024-03-17 11:00:00,4965.09,311.73,297.43,280.77,298.22,3776.94,3588090.0
2024-03-17 12:00:00,4786.43,407.98,300.0,267.88,291.35,3519.23,3343264.92
2024-03-17 13:00:00,5486.13,374.01,297.43,283.29,298.93,4232.48,4020851.55
2024-03-17 14:00:00,5388.62,334.39,289.78,276.23,302.27,4185.95,3976655.47
2024-03-17 15:00:00,5310.19,350.93,277.16,280.54,291.97,4109.6,3904115.57
2024-03-17 16:00:00,5167.72,432.93,259.81,252.72,295.57,3926.69,3730354.59
2024-03-17 17:00:00,4988.78,362.06,238.01,269.36,293.85,3825.51,3634232.06
2024-03-17 18:00:00,4752.11,356.89,212.13,259.07,303.93,3620.08,3439080.26
2024-03-17 19:00:00,4524.74,325.69,182.63,246.71,308.36,3461.34,3288276.27
2024-03-17 20:00:00,4362.74,286.76,150.0,278.27,298.95,3348.76,3181326.48
2024-03-17 21:00:00,4296.83,355.33,114.81,260.33,302.66,3263.7,3100516.43
2024-03-17 22:00:00,4397.25,373.95,77.65,252.68,302.53,3390.46,3220932.59
2024-03-17 23:00:00,4657.23,404.11,39.16,259.04,307.77,3647.15,3464789.6
2024-03-18 00:00:00,4980.51,269.39,0.0,255.19,296.74,4159.2,3951236.74
2024-03-18 01:00:00,5441.02,313.53,39.16,256.17,298.9,4533.26,4306599.39
2024-03-18 02:00:00,5642.37,334.51,77.65,260.86,298.3,4671.06,4437508.3
2024-03-18 03:00:00,5418.09,356.81,114.81,280.34,300.38,4365.76,4147472.13
2024-03-18 04:00:00,5758.41,350.36,150.0,256.33,312.52,4689.2,4454736.59
2024-03-18 05:00:00,5559.25,350.51,182.63,279.55,300.15,4446.41,4224088.36
2024-03-18 06:00:00,5298.13,370.92,212.13,271.4,295.73,4147.94,3940545.04
2024-03-18 07:00:00,5000.93,317.69,238.01,266.84,294.23,3884.16,3689952.3
2024-03-18 08:00:00,4939.21,390.42,259.81,270.32,306.26,3712.4,3526779.17
2024-03-18 09:00:00,4806.88,369.62,277.16,262.93,295.7,3601.46,3421388.19
2024-03-18 10:00:00,4639.7,338.73,289.78,275.62,303.32,3432.26,3260647.02
2024-03-18 11:00:00,4868.35,414.79,297.43,268.39,296.6,3591.13,3411577.39
2024-03-18 12:00:00,4902.83,412.26,300.0,246.03,293.67,3650.88,3468335.3
2024-03-18 13:00:00,5034.39,386.56,297.43,265.6,303.03,3781.77,3592681.05
2024-03-18 14:00:00,5220.34,227.75,289.78,270.44,296.85,4135.52,3928747.7
2024-03-18 15:00:00,5374.11,410.91,277.16,259.67,302.13,4124.24,3918026.67
2024-03-18 16:00:00,5268.52,378.8,259.81,263.78,302.5,4063.63,3860450.8
2024-03-18 17:00:00,5011.53,426.53,238.01,256.35,302.73,3787.92,3598519.41
2024-03-18 18:00:00,4772.51,395.03,212.13,248.66,298.66,3618.02,3437118.11
2024-03-18 19:00:00,4511.84,407.94,182.63,246.9,303.43,3370.94,3202396.24
2024-03-18 20:00:00,4243.03,379.23,150.0,246.99,295.39,3171.43,3012855.36
2024-03-18 21:00:00,4331.06,397.31,114.81,269.01,287.73,3262.21,3099096.2
2024-03-18 22:00:00,4497.03,422.41,77.65,237.38,303.53,3456.06,3283258.73
2024-03-18 23:00:00,4747.78,350.59,39.16,255.58,300.83,3801.63,3611547.14
2024-03-19 00:00:00,5118.89,278.33,0.0,254.55,296.95,4289.06,4074610.71
2024-03-19 01:00:00,5398.48,328.22,39.16,259.34,292.64,4479.11,4255158.38
2024-03-19 02:00:00,5618.16,355.42,77.65,243.56,289.82,4651.72,4419134.35
2024-03-19 03:00:00,5819.15,342.12,114.81,266.12,300.26,4795.84,4556050.54
2024-03-19 04:00:00,5690.17,288.57,150.0,249.31,308.24,4694.04,4459339.95
2024-03-19 05:00:00,5451.59,272.51,182.63,273.33,299.31,4423.82,4202631.17
2024-03-19 06:00:00,5283.69,307.42,212.13,255.74,298.19,4210.2,3999691.59
2024-03-19 07:00:00,4965.29,368.7,238.01,260.97,299.88,3797.74,3607848.48
2024-03-19 08:00:00,4759.28,398.93,259.81,261.92,310.9,3527.72,3351332.56
2024-03-19 09:00:00,4697.68,371.72,277.16,264.28,303.76,3480.75,3306716.45
2024-03-19 10:00:00,4637.75,376.69,289.78,262.17,295.33,3413.77,3243083.29
2024-03-19 11:00:00,4796.85,330.51,297.43,257.49,300.14,3611.28,3430715.27
2024-03-19 12:00:00,4810.64,263.4,300.0,265.15,301.66,3680.42,3496399.27
2024-03-19 13:00:00,5193.68,314.23,297.43,266.34,294.72,4020.96,3819908.68
2024-03-19 14:00:00,5283.13,321.45,289.78,253.99,303.8,4114.12,3908414.02
2024-03-19 15:00:00,5206.16,311.28,277.16,265.87,295.91,4055.94,3853139.99
2024-03-19 16:00:00,5239.13,332.72,259.81,273.48,292.45,4080.68,3876642.69
2024-03-19 17:00:00,5053.98,347.57,238.01,268.58,300.38,3899.45,3704474.64
2024-03-19 18:00:00,4539.24,363.41,212.13,270.8,299.59,3393.31,3223643.15
2024-03-19 19:00:00,4383.95,317.55,182.63,263.16,299.99,3320.62,3154586.06
2024-03-19 20:00:00,4230.27,251.92,150.0,252.04,296.18,3280.13,3116127.96
2024-03-19 21:00:00,4193.88,308.15,114.81,253.26,296.87,3220.79,3059748.33
2024-03-19 22:00:00,4499.93,328.61,77.65,264.52,305.64,3523.52,3347340.06
2024-03-19 23:00:00,4652.97,375.18,39.16,270.71,302.21,3665.72,3482431.65
2024-03-20 00:00:00,4973.55,302.97,0.0,289.1,295.22,4086.26,3881948.64
2024-03-20 01:00:00,5127.26,345.61,39.16,271.02,290.25,4181.23,3972171.33
2024-03-20 02:00:00,5646.55,336.13,77.65,249.45,295.43,4687.9,4453500.66
2024-03-20 03:00:00,5588.21,325.72,114.81,253.44,300.79,4593.46,4363782.49
2024-03-20 04:00:00,5698.81,360.62,150.0,283.86,296.84,4607.49,4377120.25
2024-03-20 05:00:00,5567.52,296.4,182.63,258.89,296.45,4533.14,4306482.66
2024-03-20 06:00:00,5436.07,299.28,212.13,261.47,297.05,4366.13,4147824.92
2024-03-20 07:00:00,4908.9,321.26,238.01,251.35,299.64,3798.64,3608707.84
2024-03-20 08:00:00,4524.84,295.59,259.81,276.56,303.92,3388.96,3219507.3
2024-03-20 09:00:00,4730.52,340.99,277.16,265.88,300.0,3546.49,3369168.91
2024-03-20 10:00:00,4897.04,291.61,289.78,253.09,300.31,3762.26,3574142.99
2024-03-20 11:00:00,4951.54,328.67,297.43,250.85,298.88,3775.71,3586925.64
2024-03-20 12:00:00,5020.97,315.09,300.0,263.82,297.5,3844.55,3652320.85
2024-03-20 13:00:00,5123.19,327.19,297.43,261.15,304.47,3932.95,3736300.76
2024-03-20 14:00:00,5363.72,299.7,289.78,268.99,303.71,4201.55,3991471.97
2024-03-20 15:00:00,5190.51,304.02,277.16,266.1,310.23,4033.0,3831350.78
2024-03-20 16:00:00,5220.84,320.94,259.81,257.94,303.05,4079.1,3875145.65
2024-03-20 17:00:00,5010.77,324.69,238.01,255.11,297.51,3895.45,3700679.28
2024-03-20 18:00:00,4806.02,315.96,212.13,258.91,295.48,3723.54,3537363.52
2024-03-20 19:00:00,4736.19,383.88,182.63,254.96,304.76,3609.96,3429463.16
2024-03-20 20:00:00,4346.42,275.57,150.0,259.12,295.93,3365.81,3197517.61
2024-03-20 21:00:00,4236.97,312.17,114.81,260.55,304.05,3245.4,3083132.03
2024-03-20 22:00:00,4414.43,251.34,77.65,251.36,296.2,3537.88,3360988.24
2024-03-20 23:00:00,4495.45,328.72,39.16,266.61,301.75,3559.21,3381253.59
2024-03-21 00:00:00,4930.53,268.79,0.0,256.56,294.7,4110.48,3904959.34
2024-03-21 01:00:00,5286.72,301.83,39.16,251.8,303.9,4390.03,4170526.05
2024-03-21 02:00:00,5530.6,297.66,77.65,256.66,293.83,4604.81,4374568.14
2024-03-21 03:00:00,5727.37,323.35,114.81,262.56,301.36,4725.28,4489019.5
2024-03-21 04:00:00,5610.58,289.59,150.0,260.93,299.01,4611.05,4380494.76
2024-03-21 05:00:00,5651.88,287.49,182.63,264.28,300.51,4616.98,4386131.15
2024-03-21 06:00:00,5300.02,368.33,212.13,269.0,298.02,4152.54,3944909.6
2024-03-21 07:00:00,5038.85,321.89,238.01,273.02,297.9,3908.03,3712625.0
2024-03-21 08:00:00,4794.01,287.68,259.81,262.79,300.77,3682.96,3498810.67
2024-03-21 09:00:00,4727.65,299.71,277.16,249.2,294.99,3606.59,3426263.46
2024-03-21 10:00:00,4799.5,375.18,289.78,257.16,294.96,3582.42,3403296.78
2024-03-21 11:00:00,4740.93,299.6,297.43,249.77,298.21,3595.93,3416133.12
2024-03-21 12:00:00,4934.19,281.07,300.0,276.74,298.01,3778.37,3589447.44
2024-03-21 13:00:00,5141.98,280.89,297.43,279.6,294.97,3989.08,3789627.21
2024-03-21 14:00:00,5148.43,285.98,289.78,266.19,304.62,4001.85,3801761.99
2024-03-21 15:00:00,5205.94,283.83,277.16,268.23,298.33,4078.39,3874471.24
2024-03-21 16:00:00,5125.58,256.1,259.81,262.11,298.87,4048.7,3846266.61
2024-03-21 17:00:00,5047.66,261.99,238.01,263.22,293.36,3991.08,3791527.43
2024-03-21 18:00:00,4726.26,273.47,212.13,243.54,310.36,3686.75,3502414.57
2024-03-21 19:00:00,4479.58,330.0,182.63,258.74,312.14,3396.08,3226279.26
2024-03-21 20:00:00,4392.27,290.78,150.0,250.62,296.1,3404.77,3234527.14
2024-03-21 21:00:00,4274.13,297.45,114.81,262.21,306.13,3293.54,3128860.59
